Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-11,Texas,Grimes County,-28.0,-5.0,,,-29.0,0.0
2020-04-11,Texas,Guadalupe County,-40.0,-12.0,-42.0,-47.0,-38.0,16.0
2020-04-11,Texas,Hale County,-23.0,12.0,,,-25.0,11.0
2020-04-11,Texas,Hall County,,,,-20.0,,
2020-04-11,Texas,Hamilton County,-54.0,-35.0,,,-37.0,
2020-04-11,Texas,Hardeman County,,-24.0,,-21.0,,
2020-04-11,Texas,Hardin County,-30.0,5.0,,,-31.0,23.0
2020-04-11,Texas,Harris County,-44.0,-13.0,-62.0,-56.0,-40.0,17.0
2020-04-11,Texas,Harrison County,-35.0,8.0,-46.0,,-38.0,20.0
2020-04-11,Texas,Hartley County,,6.0,,,,
2020-04-11,Texas,Haskell County,-44.0,-34.0,,,,
2020-04-11,Texas,Hays County,-48.0,-15.0,-44.0,-31.0,-37.0,17.0
2020-04-11,Texas,Henderson County,-33.0,7.0,-29.0,,-28.0,13.0
2020-04-11,Texas,Hidalgo County,-57.0,-30.0,-73.0,-61.0,-40.0,21.0
2020-04-11,Texas,Hill County,-38.0,-8.0,-42.0,-46.0,-27.0,14.0
2020-04-11,Texas,Hockley County,-33.0,-22.0,,,-21.0,-3.0
2020-04-11,Texas,Hood County,-40.0,32.0,-60.0,,-29.0,17.0
2020-04-11,Texas,Hopkins County,-36.0,0.0,,-41.0,-21.0,12.0
2020-04-11,Texas,Houston County,-30.0,4.0,,,-19.0,
2020-04-11,Texas,Howard County,-34.0,-17.0,,-44.0,-35.0,15.0
2020-04-11,Texas,Hunt County,-36.0,-12.0,-36.0,-35.0,-31.0,14.0
2020-04-11,Texas,Hutchinson County,-31.0,-17.0,,,-19.0,
2020-04-11,Texas,Jack County,-67.0,,,,-43.0,
2020-04-11,Texas,Jackson County,-35.0,-16.0,,-51.0,-23.0,
2020-04-11,Texas,Jasper County,-24.0,0.0,15.0,,-21.0,6.0
2020-04-11,Texas,Jefferson County,-45.0,-5.0,-20.0,-39.0,-33.0,15.0
2020-04-11,Texas,Jim Hogg County,,-47.0,,,,
2020-04-11,Texas,Jim Wells County,-28.0,-1.0,,,-31.0,15.0
2020-04-11,Texas,Johnson County,-35.0,-12.0,-28.0,,-34.0,15.0
2020-04-11,Texas,Jones County,-33.0,-11.0,,,-20.0,
2020-04-11,Texas,Karnes County,-23.0,-22.0,,-51.0,-14.0,
2020-04-11,Texas,Kaufman County,-40.0,-14.0,-49.0,-34.0,-34.0,17.0
2020-04-11,Texas,Kendall County,-45.0,-19.0,-56.0,-43.0,-38.0,14.0
2020-04-11,Texas,Kerr County,-39.0,-14.0,-45.0,,-28.0,18.0
2020-04-11,Texas,Kimble County,-51.0,,,-30.0,,
2020-04-11,Texas,Kleberg County,-40.0,-27.0,-73.0,-45.0,-31.0,16.0
2020-04-11,Texas,La Salle County,-65.0,-26.0,,-58.0,,
2020-04-11,Texas,Lamar County,-38.0,-8.0,,-43.0,-22.0,16.0
2020-04-11,Texas,Lamb County,-19.0,-11.0,,,-22.0,
2020-04-11,Texas,Lampasas County,-42.0,-31.0,,,-30.0,
2020-04-11,Texas,Lavaca County,-35.0,-16.0,,,-26.0,
2020-04-11,Texas,Lee County,-42.0,-41.0,,,-27.0,
2020-04-11,Texas,Leon County,-71.0,-40.0,-33.0,-47.0,-17.0,
2020-04-11,Texas,Liberty County,-27.0,10.0,,-27.0,-33.0,14.0
2020-04-11,Texas,Limestone County,-36.0,-23.0,,,-25.0,
2020-04-11,Texas,Live Oak County,-73.0,-36.0,,-59.0,-34.0,
2020-04-11,Texas,Llano County,-38.0,-24.0,-24.0,,-28.0,
2020-04-11,Texas,Loving County,,-49.0,,,,
2020-04-11,Texas,Lubbock County,-41.0,-3.0,34.0,-31.0,-33.0,12.0
2020-04-11,Texas,Lynn County,,,,,-49.0,
2020-04-11,Texas,Madison County,-43.0,-59.0,,,-24.0,
2020-04-11,Texas,Marion County,-45.0,-4.0,,,-39.0,
2020-04-11,Texas,Martin County,-33.0,-14.0,,,-50.0,
2020-04-11,Texas,Matagorda County,-35.0,-10.0,-57.0,,-21.0,14.0
2020-04-11,Texas,Maverick County,-57.0,-33.0,-90.0,-75.0,-34.0,27.0
2020-04-11,Texas,McCulloch County,-37.0,-22.0,,,-39.0,
2020-04-11,Texas,McLennan County,-46.0,-14.0,-31.0,-42.0,-36.0,14.0
2020-04-11,Texas,McMullen County,,,,-65.0,,
2020-04-11,Texas,Medina County,-21.0,5.0,-59.0,-42.0,-33.0,23.0
2020-04-11,Texas,Midland County,-50.0,-15.0,-43.0,-36.0,-32.0,16.0
2020-04-11,Texas,Milam County,-39.0,-20.0,,,-31.0,
2020-04-11,Texas,Mitchell County,-50.0,-23.0,-70.0,,-33.0,
2020-04-11,Texas,Montague County,-18.0,-33.0,,,-24.0,
2020-04-11,Texas,Montgomery County,-44.0,-7.0,-33.0,-41.0,-38.0,15.0
2020-04-11,Texas,Moore County,-33.0,-17.0,,-29.0,12.0,-1.0
2020-04-11,Texas,Morris County,-32.0,-10.0,,,-20.0,
2020-04-11,Texas,Nacogdoches County,-42.0,-12.0,-3.0,-45.0,-30.0,22.0
2020-04-11,Texas,Navarro County,-49.0,27.0,-36.0,-58.0,-34.0,19.0
2020-04-11,Texas,Newton County,,-2.0,,,-53.0,
2020-04-11,Texas,Nolan County,-35.0,-12.0,,-37.0,-20.0,
2020-04-11,Texas,Nueces County,-43.0,-9.0,-37.0,-42.0,-36.0,14.0
2020-04-11,Texas,Ochiltree County,-41.0,-14.0,,,-33.0,
2020-04-11,Texas,Oldham County,,,,-13.0,,
2020-04-11,Texas,Orange County,-23.0,6.0,-52.0,-38.0,-30.0,14.0
2020-04-11,Texas,Palo Pinto County,-25.0,-3.0,,-50.0,-29.0,8.0
2020-04-11,Texas,Panola County,-38.0,-19.0,,-53.0,-29.0,
2020-04-11,Texas,Parker County,-39.0,-6.0,-41.0,-42.0,-34.0,14.0
2020-04-11,Texas,Parmer County,,-4.0,,,-21.0,
2020-04-11,Texas,Pecos County,-39.0,-28.0,,-30.0,-31.0,
2020-04-11,Texas,Polk County,-27.0,2.0,-24.0,-43.0,-29.0,15.0
2020-04-11,Texas,Potter County,-45.0,-3.0,-4.0,-25.0,-27.0,11.0
2020-04-11,Texas,Presidio County,-52.0,-42.0,,,-60.0,
2020-04-11,Texas,Rains County,-53.0,-25.0,,,-22.0,
2020-04-11,Texas,Randall County,-36.0,-4.0,-37.0,-25.0,-30.0,11.0
2020-04-11,Texas,Reagan County,,-22.0,,-46.0,,
2020-04-11,Texas,Real County,,-38.0,,,,
2020-04-11,Texas,Red River County,-54.0,4.0,,,-37.0,
2020-04-11,Texas,Reeves County,-45.0,-26.0,,-35.0,-17.0,
2020-04-11,Texas,Refugio County,-69.0,-44.0,,-57.0,-44.0,
2020-04-11,Texas,Robertson County,-52.0,-25.0,,-47.0,-10.0,
2020-04-11,Texas,Rockwall County,-46.0,-10.0,,-40.0,-38.0,26.0
2020-04-11,Texas,Runnels County,-25.0,-17.0,,,-37.0,
2020-04-11,Texas,Rusk County,-24.0,6.0,,,-20.0,19.0
2020-04-11,Texas,Sabine County,-35.0,-2.0,,,-40.0,
2020-04-11,Texas,San Augustine County,-64.0,-14.0,,,-48.0,
2020-04-11,Texas,San Jacinto County,-51.0,3.0,-40.0,,-27.0,5.0
2020-04-11,Texas,San Patricio County,-32.0,-13.0,-44.0,-32.0,-27.0,13.0
2020-04-11,Texas,San Saba County,-32.0,,,,,
2020-04-11,Texas,Scurry County,-26.0,-20.0,,,-26.0,
2020-04-11,Texas,Shelby County,-46.0,-19.0,,,-21.0,
2020-04-11,Texas,Sherman County,,,,-25.0,,
2020-04-11,Texas,Smith County,-46.0,-12.0,-45.0,-37.0,-31.0,14.0
2020-04-11,Texas,Somervell County,-59.0,-22.0,,,-48.0,
2020-04-11,Texas,Starr County,-42.0,-20.0,-68.0,,-26.0,28.0
2020-04-11,Texas,Stephens County,-34.0,,,,-39.0,
2020-04-11,Texas,Sutton County,-66.0,-27.0,,,,
2020-04-11,Texas,Swisher County,,-2.0,,,-38.0,
2020-04-11,Texas,Tarrant County,-48.0,-9.0,-40.0,-72.0,-39.0,17.0
2020-04-11,Texas,Taylor County,-42.0,-10.0,-35.0,-19.0,-31.0,13.0
2020-04-11,Texas,Terry County,-30.0,-27.0,,,-14.0,
2020-04-11,Texas,Titus County,-37.0,6.0,,,-21.0,13.0
2020-04-11,Texas,Tom Green County,-51.0,-13.0,-50.0,,-33.0,14.0
2020-04-11,Texas,Travis County,-56.0,-24.0,-63.0,-69.0,-44.0,19.0
2020-04-11,Texas,Trinity County,-56.0,-10.0,,,-30.0,
2020-04-11,Texas,Tyler County,-32.0,5.0,,,-21.0,
2020-04-11,Texas,Upshur County,-25.0,4.0,,,-32.0,14.0
2020-04-11,Texas,Upton County,,-25.0,,,-49.0,
2020-04-11,Texas,Uvalde County,-35.0,-23.0,-63.0,,-25.0,
2020-04-11,Texas,Val Verde County,-48.0,-21.0,-35.0,,-27.0,24.0
2020-04-11,Texas,Van Zandt County,-44.0,-13.0,-29.0,-44.0,-28.0,17.0
2020-04-11,Texas,Victoria County,-47.0,-18.0,-63.0,-40.0,-33.0,15.0
2020-04-11,Texas,Walker County,-43.0,-7.0,-39.0,-42.0,-32.0,15.0
2020-04-11,Texas,Waller County,-48.0,-5.0,,-36.0,-32.0,26.0
2020-04-11,Texas,Ward County,-33.0,-29.0,,22.0,-24.0,
2020-04-11,Texas,Washington County,-34.0,-14.0,,,-28.0,-2.0
2020-04-11,Texas,Webb County,-55.0,-30.0,-78.0,-43.0,-37.0,20.0
2020-04-11,Texas,Wharton County,-27.0,-29.0,,-44.0,-25.0,15.0
2020-04-11,Texas,Wheeler County,-41.0,,,,,
2020-04-11,Texas,Wichita County,-44.0,-9.0,-17.0,-33.0,-34.0,14.0
2020-04-11,Texas,Wilbarger County,-23.0,-15.0,,-40.0,-16.0,
2020-04-11,Texas,Willacy County,-58.0,-38.0,,,-26.0,
2020-04-11,Texas,Williamson County,-51.0,-21.0,-52.0,-53.0,-42.0,18.0
2020-04-11,Texas,Wilson County,-30.0,-42.0,-40.0,,-32.0,24.0
2020-04-11,Texas,Winkler County,-30.0,-32.0,,0.0,-20.0,
2020-04-11,Texas,Wise County,-35.0,-10.0,-37.0,-40.0,-26.0,17.0
2020-04-11,Texas,Wood County,-33.0,-1.0,,,-28.0,17.0
2020-04-11,Texas,Yoakum County,-34.0,-12.0,,,-51.0,
2020-04-11,Texas,Young County,-60.0,43.0,,,-34.0,
2020-04-11,Texas,Zapata County,-55.0,-30.0,,,-49.0,
2020-04-11,Texas,Zavala County,-51.0,-16.0,,,-47.0,
2020-04-11,Utah,Total,-42.0,-4.0,28.0,-43.0,-34.0,12.0
2020-04-11,Utah,Beaver County,-63.0,,,-24.0,-32.0,
2020-04-11,Utah,Box Elder County,-23.0,-7.0,13.0,-17.0,-22.0,16.0
2020-04-11,Utah,Cache County,-36.0,9.0,47.0,8.0,-30.0,11.0
2020-04-11,Utah,Carbon County,-26.0,-13.0,,,-24.0,
2020-04-11,Utah,Davis County,-39.0,2.0,24.0,-18.0,-33.0,12.0
2020-04-11,Utah,Duchesne County,-25.0,12.0,,,-22.0,
2020-04-11,Utah,Emery County,-55.0,2.0,,,-45.0,
2020-04-11,Utah,Garfield County,,,-4.0,,,
2020-04-11,Utah,Grand County,-54.0,-2.0,-20.0,,-29.0,
2020-04-11,Utah,Iron County,-36.0,-13.0,,-22.0,-32.0,15.0
2020-04-11,Utah,Juab County,-25.0,-15.0,,-29.0,-28.0,
2020-04-11,Utah,Kane County,-31.0,-15.0,-10.0,,-39.0,
2020-04-11,Utah,Millard County,-16.0,67.0,,,-2.0,
2020-04-11,Utah,Morgan County,-68.0,-2.0,,,-52.0,
2020-04-11,Utah,Salt Lake County,-48.0,-7.0,14.0,-60.0,-35.0,13.0
2020-04-11,Utah,San Juan County,-35.0,34.0,-30.0,,-50.0,
2020-04-11,Utah,Sanpete County,-9.0,-7.0,,,-16.0,
2020-04-11,Utah,Sevier County,-23.0,2.0,,12.0,-14.0,
2020-04-11,Utah,Summit County,-80.0,-59.0,-48.0,-65.0,-70.0,6.0
2020-04-11,Utah,Tooele County,-18.0,31.0,,-13.0,-32.0,16.0
2020-04-11,Utah,Uintah County,-31.0,1.0,0.0,,-35.0,5.0
2020-04-11,Utah,Utah County,-40.0,-4.0,94.0,-3.0,-37.0,12.0
2020-04-11,Utah,Wasatch County,-49.0,-32.0,20.0,,-54.0,4.0
2020-04-11,Utah,Washington County,-38.0,-3.0,-9.0,-22.0,-31.0,9.0
2020-04-11,Utah,Weber County,-36.0,-7.0,57.0,-16.0,-27.0,11.0
2020-04-11,Maryland,Total,-43.0,-14.0,24.0,-49.0,-39.0,15.0
2020-04-11,Maryland,Allegany County,-41.0,-6.0,-55.0,-39.0,-30.0,20.0
2020-04-11,Maryland,Anne Arundel County,-47.0,-19.0,25.0,-80.0,-41.0,15.0
2020-04-11,Maryland,Baltimore,-44.0,-12.0,26.0,-31.0,-36.0,13.0
2020-04-11,Maryland,Baltimore County,-41.0,0.0,63.0,-32.0,-37.0,15.0
2020-04-11,Maryland,Calvert County,-33.0,-10.0,16.0,,-36.0,28.0
2020-04-11,Maryland,Caroline County,-35.0,-8.0,,,-28.0,17.0
2020-04-11,Maryland,Carroll County,-38.0,-15.0,66.0,-61.0,-36.0,15.0
2020-04-11,Maryland,Cecil County,-23.0,-17.0,66.0,-59.0,-32.0,12.0
2020-04-11,Maryland,Charles County,-38.0,-7.0,-42.0,-30.0,-39.0,15.0
2020-04-11,Maryland,Dorchester County,-25.0,-5.0,,,-25.0,13.0
2020-04-11,Maryland,Frederick County,-48.0,-19.0,36.0,-24.0,-38.0,15.0
2020-04-11,Maryland,Garrett County,-42.0,-6.0,,-35.0,-30.0,-1.0
2020-04-11,Maryland,Harford County,-39.0,-10.0,99.0,-61.0,-35.0,14.0
2020-04-11,Maryland,Howard County,-55.0,-35.0,28.0,-32.0,-46.0,18.0
2020-04-11,Maryland,Kent County,-38.0,-18.0,,,-22.0,
2020-04-11,Maryland,Montgomery County,-53.0,-28.0,32.0,-53.0,-46.0,19.0
2020-04-11,Maryland,Prince George's County,-39.0,-19.0,14.0,-49.0,-40.0,17.0
2020-04-11,Maryland,Queen Anne's County,-48.0,-24.0,-28.0,,-33.0,23.0
2020-04-11,Maryland,Somerset County,-21.0,-5.0,,,-26.0,
2020-04-11,Maryland,St. Mary's County,-39.0,3.0,-1.0,,-33.0,13.0
2020-04-11,Maryland,Talbot County,-33.0,-9.0,,,-32.0,8.0
2020-04-11,Maryland,Washington County,-42.0,-6.0,64.0,-25.0,-33.0,12.0
2020-04-11,Maryland,Wicomico County,-45.0,-16.0,,-50.0,-37.0,13.0
2020-04-11,Maryland,Worcester County,-49.0,-8.0,-37.0,,-37.0,21.0
2020-04-11,Georgia,Total,-40.0,-5.0,3.0,-53.0,-36.0,13.0
2020-04-11,Georgia,Appling County,-44.0,-20.0,,,-16.0,
2020-04-11,Georgia,Atkinson County,-55.0,8.0,,,-37.0,
2020-04-11,Georgia,Bacon County,-21.0,-27.0,,,-39.0,
2020-04-11,Georgia,Baldwin County,-38.0,-11.0,,,-31.0,16.0
2020-04-11,Georgia,Banks County,-39.0,,,,-19.0,
2020-04-11,Georgia,Barrow County,-32.0,2.0,,,-31.0,12.0
2020-04-11,Georgia,Bartow County,-41.0,7.0,126.0,-28.0,-33.0,10.0
2020-04-11,Georgia,Ben Hill County,-41.0,1.0,,,-20.0,
2020-04-11,Georgia,Berrien County,-42.0,-13.0,,,-27.0,
2020-04-11,Georgia,Bibb County,-44.0,-3.0,-6.0,-31.0,-30.0,11.0
2020-04-11,Georgia,Bleckley County,-46.0,8.0,,,-52.0,
2020-04-11,Georgia,Brantley County,-69.0,-7.0,,,-27.0,
2020-04-11,Georgia,Brooks County,-50.0,-16.0,,,-18.0,
2020-04-11,Georgia,Bryan County,-44.0,-2.0,-19.0,-39.0,-36.0,24.0
2020-04-11,Georgia,Bulloch County,-42.0,-14.0,-31.0,,-31.0,21.0
2020-04-11,Georgia,Burke County,-35.0,-17.0,-2.0,,-39.0,
2020-04-11,Georgia,Butts County,-47.0,-9.0,,-24.0,-30.0,-1.0
2020-04-11,Georgia,Camden County,-34.0,12.0,-17.0,-38.0,-31.0,20.0
2020-04-11,Georgia,Candler County,-67.0,-28.0,,,-38.0,
2020-04-11,Georgia,Carroll County,-32.0,5.0,0.0,-26.0,-27.0,10.0
2020-04-11,Georgia,Catoosa County,-42.0,3.0,-21.0,,-29.0,22.0
2020-04-11,Georgia,Charlton County,-49.0,-9.0,,,-38.0,
2020-04-11,Georgia,Chatham County,-51.0,-19.0,-28.0,-45.0,-43.0,13.0
2020-04-11,Georgia,Chattahoochee County,-61.0,-38.0,,,-51.0,
2020-04-11,Georgia,Chattooga County,-30.0,-5.0,,,-35.0,
2020-04-11,Georgia,Cherokee County,-36.0,-7.0,134.0,,-35.0,13.0
2020-04-11,Georgia,Clarke County,-51.0,-14.0,-25.0,-25.0,-39.0,13.0
2020-04-11,Georgia,Clayton County,-29.0,-4.0,-10.0,-82.0,-36.0,14.0
2020-04-11,Georgia,Clinch County,,-2.0,,,-32.0,
2020-04-11,Georgia,Cobb County,-47.0,-8.0,-34.0,-29.0,-41.0,15.0
2020-04-11,Georgia,Coffee County,-40.0,-1.0,,,-27.0,18.0
2020-04-11,Georgia,Colquitt County,-34.0,1.0,,,-24.0,15.0
2020-04-11,Georgia,Columbia County,-37.0,3.0,4.0,-34.0,-38.0,12.0
2020-04-11,Georgia,Cook County,-36.0,-2.0,,-42.0,-24.0,
2020-04-11,Georgia,Coweta County,-44.0,1.0,,-21.0,-34.0,13.0
2020-04-11,Georgia,Crawford County,,,,,-24.0,
2020-04-11,Georgia,Crisp County,-32.0,-21.0,,-20.0,-22.0,
2020-04-11,Georgia,Dade County,-52.0,-23.0,,-32.0,-30.0,
2020-04-11,Georgia,Dawson County,-48.0,-11.0,6.0,,-32.0,0.0
2020-04-11,Georgia,DeKalb County,-43.0,-7.0,26.0,-36.0,-43.0,16.0
2020-04-11,Georgia,Decatur County,-23.0,-12.0,,,-26.0,-3.0
2020-04-11,Georgia,Dodge County,-42.0,-18.0,,,-23.0,
2020-04-11,Georgia,Dooly County,-59.0,-28.0,,-40.0,-40.0,
2020-04-11,Georgia,Dougherty County,-47.0,-16.0,-33.0,-46.0,-34.0,14.0
2020-04-11,Georgia,Douglas County,-35.0,-6.0,8.0,-14.0,-37.0,14.0
2020-04-11,Georgia,Early County,-57.0,-29.0,,,-44.0,
2020-04-11,Georgia,Effingham County,-23.0,9.0,,,-33.0,21.0
2020-04-11,Georgia,Elbert County,-23.0,-21.0,,,-24.0,
2020-04-11,Georgia,Emanuel County,-36.0,5.0,,,-17.0,
2020-04-11,Georgia,Evans County,-38.0,-22.0,,,-37.0,
2020-04-11,Georgia,Fannin County,-47.0,-29.0,66.0,,-35.0,
2020-04-11,Georgia,Fayette County,-36.0,-6.0,70.0,,-37.0,15.0
2020-04-11,Georgia,Floyd County,-34.0,7.0,28.0,,-29.0,10.0
2020-04-11,Georgia,Forsyth County,-41.0,-22.0,68.0,,-38.0,15.0
2020-04-11,Georgia,Franklin County,-52.0,-13.0,-17.0,-38.0,-30.0,
2020-04-11,Georgia,Fulton County,-54.0,-15.0,-38.0,-49.0,-44.0,16.0
2020-04-11,Georgia,Gilmer County,-38.0,-28.0,,,-28.0,2.0
2020-04-11,Georgia,Glynn County,-45.0,-15.0,-9.0,-50.0,-38.0,11.0
2020-04-11,Georgia,Gordon County,-37.0,2.0,,-32.0,-38.0,21.0
2020-04-11,Georgia,Grady County,-42.0,-13.0,,,-25.0,-1.0
2020-04-11,Georgia,Greene County,-41.0,-27.0,,,-30.0,
2020-04-11,Georgia,Gwinnett County,-45.0,-8.0,36.0,-31.0,-41.0,16.0
2020-04-11,Georgia,Habersham County,-36.0,11.0,,,-36.0,20.0
2020-04-11,Georgia,Hall County,-36.0,-8.0,85.0,-17.0,-34.0,12.0
2020-04-11,Georgia,Hancock County,,-17.0,,,-42.0,
2020-04-11,Georgia,Haralson County,-69.0,26.0,-35.0,-31.0,-28.0,8.0
2020-04-11,Georgia,Harris County,-35.0,0.0,0.0,,-29.0,13.0
2020-04-11,Georgia,Hart County,-32.0,-11.0,,,-29.0,
2020-04-11,Georgia,Heard County,,-15.0,,,-47.0,
2020-04-11,Georgia,Henry County,-39.0,4.0,-6.0,,-38.0,15.0
2020-04-11,Georgia,Houston County,-42.0,-9.0,-8.0,,-34.0,12.0
2020-04-11,Georgia,Irwin County,,-14.0,,,-48.0,
2020-04-11,Georgia,Jackson County,-53.0,-16.0,,-19.0,-22.0,20.0
2020-04-11,Georgia,Jasper County,-47.0,-13.0,,,-23.0,
2020-04-11,Georgia,Jeff Davis County,-41.0,-18.0,,,-23.0,
2020-04-11,Georgia,Jefferson County,-42.0,-13.0,,,-21.0,
2020-04-11,Georgia,Jenkins County,-42.0,-17.0,,,-43.0,
2020-04-11,Georgia,Johnson County,,-13.0,,,-42.0,
2020-04-11,Georgia,Jones County,-37.0,-14.0,,,-35.0,8.0
2020-04-11,Georgia,Lamar County,-49.0,-14.0,,,-39.0,
2020-04-11,Georgia,Lanier County,-62.0,-15.0,,,-47.0,
2020-04-11,Georgia,Laurens County,-40.0,-10.0,,-27.0,-25.0,17.0
2020-04-11,Georgia,Lee County,-39.0,-24.0,,,-34.0,11.0
2020-04-11,Georgia,Liberty County,-32.0,-5.0,-22.0,-30.0,-32.0,11.0
2020-04-11,Georgia,Lincoln County,,,,,-37.0,
2020-04-11,Georgia,Long County,,,,,-27.0,
2020-04-11,Georgia,Lowndes County,-42.0,-10.0,-33.0,-41.0,-29.0,11.0
2020-04-11,Georgia,Lumpkin County,-38.0,16.0,,,-33.0,6.0
2020-04-11,Georgia,Macon County,-59.0,-16.0,,,-38.0,
2020-04-11,Georgia,Madison County,-56.0,4.0,,,-29.0,8.0
2020-04-11,Georgia,Marion County,,-9.0,,,-39.0,
2020-04-11,Georgia,McDuffie County,-17.0,-2.0,,-41.0,-27.0,
2020-04-11,Georgia,McIntosh County,-59.0,-9.0,,,-32.0,
2020-04-11,Georgia,Meriwether County,-45.0,-7.0,,,-31.0,
2020-04-11,Georgia,Miller County,-58.0,,,,-40.0,
2020-04-11,Georgia,Mitchell County,-34.0,-28.0,,,-29.0,
2020-04-11,Georgia,Monroe County,-39.0,-3.0,-2.0,-60.0,-35.0,-2.0
2020-04-11,Georgia,Montgomery County,,-5.0,,,-37.0,
2020-04-11,Georgia,Morgan County,-30.0,-18.0,,-34.0,-33.0,
2020-04-11,Georgia,Murray County,-29.0,3.0,,,-39.0,19.0
2020-04-11,Georgia,Muscogee County,-44.0,-1.0,12.0,-62.0,-31.0,11.0
2020-04-11,Georgia,Newton County,-24.0,10.0,-8.0,,-35.0,13.0
2020-04-11,Georgia,Oconee County,-47.0,-27.0,,,-32.0,0.0
2020-04-11,Georgia,Oglethorpe County,,-12.0,,,-34.0,
2020-04-11,Georgia,Paulding County,-33.0,-10.0,-47.0,,-36.0,13.0
2020-04-11,Georgia,Peach County,-40.0,-7.0,,-38.0,-33.0,7.0
2020-04-11,Georgia,Pickens County,-23.0,8.0,,,-31.0,9.0
2020-04-11,Georgia,Pierce County,-61.0,-23.0,,,-19.0,
2020-04-11,Georgia,Pike County,-54.0,-11.0,,,-34.0,
2020-04-11,Georgia,Polk County,-16.0,-3.0,,,-33.0,18.0
2020-04-11,Georgia,Pulaski County,-65.0,-26.0,,,-42.0,
2020-04-11,Georgia,Putnam County,-33.0,-9.0,,-59.0,-24.0,
2020-04-11,Georgia,Rabun County,-52.0,-20.0,11.0,,-31.0,
2020-04-11,Georgia,Randolph County,-64.0,,,,-56.0,
2020-04-11,Georgia,Richmond County,-44.0,-4.0,-4.0,-35.0,-34.0,12.0
2020-04-11,Georgia,Rockdale County,-35.0,13.0,-4.0,,-36.0,14.0
2020-04-11,Georgia,Schley County,,,,,-51.0,
2020-04-11,Georgia,Screven County,-67.0,-21.0,,,-44.0,
2020-04-11,Georgia,Seminole County,-31.0,-16.0,,,-38.0,
2020-04-11,Georgia,Spalding County,-28.0,1.0,,,-30.0,19.0
2020-04-11,Georgia,Stephens County,-23.0,-6.0,,,-29.0,1.0
2020-04-11,Georgia,Sumter County,-31.0,-25.0,,,-21.0,1.0
2020-04-11,Georgia,Talbot County,,,-9.0,,-48.0,
2020-04-11,Georgia,Tattnall County,-41.0,-11.0,,,-14.0,
2020-04-11,Georgia,Taylor County,,-7.0,,,-36.0,
2020-04-11,Georgia,Telfair County,-73.0,-15.0,,,-37.0,
2020-04-11,Georgia,Terrell County,-67.0,-23.0,,,-41.0,
2020-04-11,Georgia,Thomas County,-38.0,-3.0,,,-29.0,22.0
2020-04-11,Georgia,Tift County,-43.0,-17.0,,-35.0,-30.0,14.0
2020-04-11,Georgia,Toombs County,-34.0,-6.0,,,-26.0,-2.0
2020-04-11,Georgia,Towns County,-55.0,-15.0,,,-37.0,
2020-04-11,Georgia,Treutlen County,,-17.0,,,-41.0,
2020-04-11,Georgia,Troup County,-35.0,6.0,,-41.0,-40.0,24.0
2020-04-11,Georgia,Turner County,-71.0,8.0,,-46.0,-42.0,
2020-04-11,Georgia,Twiggs County,,,,,-42.0,
2020-04-11,Georgia,Union County,-32.0,-8.0,-10.0,,-33.0,
2020-04-11,Georgia,Upson County,-26.0,-10.0,,,-26.0,-4.0
2020-04-11,Georgia,Walker County,-17.0,20.0,-33.0,,-29.0,20.0
2020-04-11,Georgia,Walton County,-21.0,22.0,,,-33.0,11.0
2020-04-11,Georgia,Ware County,-39.0,-13.0,,,-28.0,11.0
2020-04-11,Georgia,Warren County,,,,,-53.0,
2020-04-11,Georgia,Washington County,-31.0,-34.0,,,-23.0,
2020-04-11,Georgia,Wayne County,-31.0,-15.0,,,-21.0,-2.0
2020-04-11,Georgia,White County,-44.0,-17.0,-28.0,,-36.0,9.0
2020-04-11,Georgia,Whitfield County,-35.0,0.0,6.0,-36.0,-41.0,12.0
2020-04-11,Georgia,Wilcox County,,-6.0,,,-50.0,
2020-04-11,Georgia,Wilkes County,-43.0,-11.0,,,-31.0,
2020-04-11,Georgia,Wilkinson County,,-3.0,,,-46.0,
2020-04-11,Georgia,Worth County,-43.0,-20.0,,,-33.0,
2020-04-11,Missouri,Total,-44.0,1.0,16.0,-36.0,-32.0,12.0
2020-04-11,Missouri,Adair County,-50.0,57.0,,,-29.0,-1.0
2020-04-11,Missouri,Andrew County,-68.0,12.0,,,-24.0,
2020-04-11,Missouri,Audrain County,-28.0,2.0,,,-23.0,6.0
2020-04-11,Missouri,Barry County,-32.0,10.0,,,-23.0,11.0
2020-04-11,Missouri,Barton County,-23.0,,,,-34.0,
2020-04-11,Missouri,Bates County,-27.0,30.0,,,-19.0,
2020-04-11,Missouri,Benton County,-48.0,136.0,,,-32.0,
2020-04-11,Missouri,Bollinger County,-50.0,-9.0,,,-45.0,
2020-04-11,Missouri,Boone County,-54.0,11.0,-13.0,-61.0,-34.0,12.0
2020-04-11,Missouri,Buchanan County,-39.0,21.0,,-17.0,-30.0,10.0
2020-04-11,Missouri,Butler County,-33.0,-3.0,,,-22.0,13.0
2020-04-11,Missouri,Caldwell County,,,,,-28.0,
2020-04-11,Missouri,Callaway County,-40.0,6.0,,,-18.0,18.0
2020-04-11,Missouri,Camden County,-43.0,2.0,,,-32.0,14.0
2020-04-11,Missouri,Cape Girardeau County,-50.0,-17.0,0.0,,-35.0,18.0
2020-04-11,Missouri,Carroll County,-30.0,,,,-34.0,
