Date,Country,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-11,Slovakia,Trenčín Region,-78.0,-10.0,4.0,-54.0,-39.0,11.0
2020-04-11,Slovakia,Trnava Region,-77.0,-10.0,64.0,-66.0,-40.0,13.0
2020-04-11,Slovakia,Žilina Region,-82.0,-14.0,-29.0,-58.0,-41.0,11.0
2020-04-11,United Arab Emirates,Total,-64.0,-32.0,-77.0,-79.0,-45.0,24.0
2020-04-11,United Arab Emirates,Abu Dhabi,-54.0,-21.0,-71.0,-76.0,-33.0,20.0
2020-04-11,United Arab Emirates,Ajman,-49.0,-27.0,-81.0,-48.0,-37.0,21.0
2020-04-11,United Arab Emirates,Dubai,-78.0,-44.0,-81.0,-81.0,-56.0,30.0
2020-04-11,United Arab Emirates,Fujairah,-43.0,-26.0,-45.0,,-22.0,16.0
2020-04-11,United Arab Emirates,Ras al Khaimah,-45.0,-20.0,-47.0,-60.0,-26.0,16.0
2020-04-11,United Arab Emirates,Sharjah,-49.0,-26.0,-85.0,-73.0,-39.0,21.0
2020-04-11,United Arab Emirates,Umm Al Quawain,-39.0,-15.0,,,-23.0,19.0
2020-04-11,Spain,Total,-92.0,-44.0,-85.0,-84.0,-63.0,26.0
2020-04-11,Spain,Andalusia,-92.0,-47.0,-83.0,-85.0,-62.0,25.0
2020-04-11,Spain,Aragon,-93.0,-40.0,-82.0,-85.0,-64.0,25.0
2020-04-11,Spain,Asturias,-93.0,-34.0,-84.0,-75.0,-61.0,26.0
2020-04-11,Spain,Balearic Islands,-90.0,-41.0,-86.0,-87.0,-64.0,27.0
2020-04-11,Spain,Basque Country,-92.0,-33.0,-88.0,-82.0,-63.0,26.0
2020-04-11,Spain,Canary Islands,-93.0,-47.0,-91.0,-86.0,-66.0,25.0
2020-04-11,Spain,Cantabria,-93.0,-42.0,-89.0,-83.0,-61.0,27.0
2020-04-11,Spain,Castile and León,-93.0,-47.0,-85.0,-84.0,-61.0,25.0
2020-04-11,Spain,Castile-La Mancha,-91.0,-43.0,-84.0,-83.0,-61.0,25.0
2020-04-11,Spain,Catalonia,-92.0,-45.0,-86.0,-83.0,-66.0,27.0
2020-04-11,Spain,Ceuta,-95.0,-49.0,-87.0,,-66.0,4.0
2020-04-11,Spain,Community of Madrid,-94.0,-45.0,-90.0,-87.0,-68.0,27.0
2020-04-11,Spain,Extremadura,-92.0,-48.0,-76.0,-81.0,-57.0,24.0
2020-04-11,Spain,Galicia,-90.0,-38.0,-81.0,-84.0,-58.0,27.0
2020-04-11,Spain,La Rioja,-95.0,-41.0,-88.0,-89.0,-65.0,27.0
2020-04-11,Spain,Melilla,-89.0,-48.0,-85.0,-88.0,-61.0,-2.0
2020-04-11,Spain,Navarre,-93.0,-32.0,-86.0,-87.0,-62.0,28.0
2020-04-11,Spain,Region of Murcia,-90.0,-38.0,-83.0,-75.0,-56.0,25.0
2020-04-11,Spain,Valencian Community,-92.0,-45.0,-86.0,-86.0,-64.0,27.0
2020-04-11,Guatemala,Total,-79.0,-67.0,-66.0,-83.0,-64.0,29.0
2020-04-11,Colombia,Total,-84.0,-65.0,-77.0,-81.0,-69.0,32.0
2020-04-11,Colombia,Amazonas Department,-87.0,-46.0,-67.0,,-37.0,
2020-04-11,Colombia,Antioquia,-85.0,-61.0,-77.0,-82.0,-70.0,32.0
2020-04-11,Colombia,Arauca,-86.0,-88.0,-74.0,-64.0,-66.0,12.0
2020-04-11,Colombia,Atlantico,-84.0,-64.0,-79.0,-86.0,-71.0,30.0
2020-04-11,Colombia,Bogota,-85.0,-61.0,-75.0,-81.0,-72.0,36.0
2020-04-11,Colombia,Bolivar,-86.0,-69.0,-84.0,-90.0,-68.0,27.0
2020-04-11,Colombia,Boyaca,-86.0,-77.0,-82.0,-84.0,-67.0,33.0
2020-04-11,Colombia,Caldas,-86.0,-69.0,-75.0,-92.0,-65.0,29.0
2020-04-11,Colombia,Caquetá,-75.0,-59.0,-69.0,,-58.0,26.0
2020-04-11,Colombia,Casanare,-80.0,-61.0,-71.0,-67.0,-60.0,31.0
2020-04-11,Colombia,Cauca,-80.0,-61.0,-70.0,-71.0,-58.0,28.0
2020-04-11,Colombia,Cesar,-84.0,-62.0,-72.0,-81.0,-60.0,26.0
2020-04-11,Colombia,Choco,-79.0,-78.0,-53.0,-89.0,-57.0,15.0
2020-04-11,Colombia,Cordoba,-83.0,-66.0,-65.0,-75.0,-62.0,25.0
2020-04-11,Colombia,Cundinamarca,-83.0,-71.0,-79.0,-79.0,-65.0,35.0
2020-04-11,Colombia,Guaviare,-84.0,-86.0,-64.0,,-43.0,
2020-04-11,Colombia,Huila,-87.0,-80.0,-78.0,,-67.0,30.0
2020-04-11,Colombia,La Guajira,-77.0,-59.0,-65.0,-76.0,-54.0,21.0
2020-04-11,Colombia,Magdalena,-79.0,-57.0,-81.0,-88.0,-59.0,24.0
2020-04-11,Colombia,Meta,-81.0,-64.0,-70.0,-63.0,-61.0,31.0
2020-04-11,Colombia,Narino,-84.0,-68.0,-71.0,-75.0,-64.0,29.0
2020-04-11,Colombia,North Santander,-90.0,-82.0,-80.0,-90.0,-74.0,32.0
2020-04-11,Colombia,Putumayo,-72.0,-53.0,-62.0,-77.0,-47.0,20.0
2020-04-11,Colombia,Quindio,-87.0,-69.0,-84.0,-84.0,-70.0,31.0
2020-04-11,Colombia,Risaralda,-86.0,-67.0,-83.0,-86.0,-72.0,33.0
2020-04-11,Colombia,San Andrés and Providencia,-91.0,-85.0,-85.0,-84.0,-69.0,
2020-04-11,Colombia,Santander,-90.0,-86.0,-83.0,-87.0,-75.0,33.0
2020-04-11,Colombia,Sucre,-92.0,-91.0,-84.0,-100.0,-72.0,30.0
2020-04-11,Colombia,Tolima,-86.0,-66.0,-72.0,-87.0,-64.0,29.0
2020-04-11,Colombia,Valle del Cauca,-83.0,-60.0,-79.0,-78.0,-68.0,30.0
2020-04-11,Colombia,Vichada,-67.0,,-45.0,,-58.0,
2020-04-11,Tajikistan,Total,-9.0,-8.0,-14.0,-15.0,15.0,0.0
2020-04-11,Paraguay,Total,-75.0,-53.0,-71.0,-81.0,-59.0,32.0
2020-04-11,Canada,Total,-54.0,-15.0,-22.0,-63.0,-47.0,17.0
2020-04-11,Canada,Alberta,-52.0,-13.0,-44.0,-64.0,-45.0,16.0
2020-04-11,Canada,British Columbia,-51.0,-17.0,21.0,-58.0,-48.0,15.0
2020-04-11,Canada,Manitoba,-42.0,0.0,-42.0,-55.0,-38.0,15.0
2020-04-11,Canada,New Brunswick,-48.0,-15.0,-40.0,-57.0,-41.0,15.0
2020-04-11,Canada,Newfoundland and Labrador,-45.0,-7.0,-28.0,-63.0,-43.0,14.0
2020-04-11,Canada,Northwest Territories,-53.0,-41.0,,-49.0,-38.0,
2020-04-11,Canada,Nova Scotia,-55.0,-21.0,-55.0,-62.0,-46.0,16.0
2020-04-11,Canada,Nunavut,-36.0,,,,-28.0,
2020-04-11,Canada,Ontario,-54.0,-9.0,-20.0,-62.0,-48.0,16.0
2020-04-11,Canada,Prince Edward Island,-50.0,-5.0,-51.0,,-42.0,19.0
2020-04-11,Canada,Quebec,-64.0,-27.0,-38.0,-67.0,-49.0,19.0
2020-04-11,Canada,Saskatchewan,-50.0,-11.0,-33.0,-58.0,-40.0,15.0
2020-04-11,Canada,Yukon,-41.0,-26.0,,,-38.0,
2020-04-11,Aruba,Total,-71.0,-18.0,-52.0,-76.0,-64.0,
2020-04-11,Bolivia,Total,-84.0,-67.0,-77.0,-83.0,-71.0,36.0
2020-04-11,Mongolia,Total,-8.0,15.0,14.0,-3.0,-1.0,0.0
2020-04-11,Ecuador,Total,-91.0,-83.0,-86.0,-87.0,-76.0,37.0
2020-04-11,Cote d'Ivoire,Total,-32.0,-19.0,-21.0,-33.0,-12.0,15.0
2020-04-11,France,Total,-86.0,-39.0,-74.0,-79.0,-55.0,23.0
2020-04-11,France,Auvergne-Rhône-Alpes,-86.0,-42.0,-71.0,-83.0,-54.0,24.0
2020-04-11,France,Bourgogne-Franche-Comté,-86.0,-44.0,-64.0,-83.0,-51.0,22.0
2020-04-11,France,Brittany,-86.0,-40.0,-65.0,-78.0,-49.0,23.0
2020-04-11,France,Centre-Val de Loire,-84.0,-42.0,-73.0,-82.0,-53.0,22.0
2020-04-11,France,Corsica,-85.0,-38.0,-65.0,-71.0,-51.0,19.0
2020-04-11,France,Grand Est,-85.0,-41.0,-67.0,-79.0,-55.0,22.0
2020-04-11,France,Hauts-de-France,-85.0,-36.0,-71.0,-78.0,-53.0,22.0
2020-04-11,France,Normandy,-86.0,-38.0,-70.0,-82.0,-53.0,22.0
2020-04-11,France,Nouvelle-Aquitaine,-85.0,-38.0,-70.0,-79.0,-51.0,23.0
2020-04-11,France,Occitanie,-85.0,-40.0,-68.0,-80.0,-53.0,22.0
2020-04-11,France,Pays de la Loire,-86.0,-41.0,-71.0,-82.0,-52.0,24.0
2020-04-11,France,Provence-Alpes-Côte d'Azur,-84.0,-36.0,-75.0,-78.0,-55.0,22.0
2020-04-11,France,Île-de-France,-87.0,-38.0,-87.0,-79.0,-63.0,25.0
2020-04-11,Mali,Total,-22.0,-17.0,-10.0,-33.0,-4.0,10.0
2020-04-11,Namibia,Total,-55.0,-32.0,-41.0,-71.0,-38.0,18.0
2020-04-11,Japan,Total,-30.0,4.0,3.0,-48.0,-22.0,12.0
2020-04-11,Japan,Aichi,-28.0,4.0,7.0,-52.0,-20.0,12.0
2020-04-11,Japan,Akita,-10.0,6.0,52.0,-30.0,-14.0,7.0
2020-04-11,Japan,Aomori,-19.0,2.0,2.0,-33.0,-13.0,7.0
2020-04-11,Japan,Chiba,-34.0,3.0,17.0,-53.0,-26.0,13.0
2020-04-11,Japan,Ehime,-21.0,5.0,15.0,-35.0,-13.0,8.0
2020-04-11,Japan,Fukui,-33.0,2.0,19.0,-44.0,-23.0,12.0
2020-04-11,Japan,Fukuoka,-33.0,0.0,-6.0,-60.0,-26.0,13.0
2020-04-11,Japan,Fukushima,-18.0,3.0,46.0,-38.0,-17.0,9.0
2020-04-11,Japan,Gifu,-31.0,4.0,-12.0,-48.0,-21.0,12.0
2020-04-11,Japan,Gunma,-23.0,-1.0,7.0,-47.0,-17.0,10.0
2020-04-11,Japan,Hiroshima,-29.0,2.0,-9.0,-48.0,-18.0,11.0
2020-04-11,Japan,Hokkaido,-17.0,3.0,-8.0,-39.0,-12.0,7.0
2020-04-11,Japan,Hyogo,-31.0,7.0,7.0,-51.0,-24.0,12.0
2020-04-11,Japan,Ibaraki,-20.0,2.0,8.0,-48.0,-17.0,10.0
2020-04-11,Japan,Ishikawa,-25.0,7.0,-2.0,-50.0,-20.0,10.0
2020-04-11,Japan,Iwate,-11.0,7.0,36.0,-33.0,-13.0,7.0
2020-04-11,Japan,Kagawa,-19.0,6.0,9.0,-39.0,-15.0,7.0
2020-04-11,Japan,Kagoshima,-13.0,7.0,10.0,-34.0,-9.0,6.0
2020-04-11,Japan,Kanagawa,-37.0,4.0,10.0,-52.0,-30.0,15.0
2020-04-11,Japan,Kochi,-29.0,-1.0,-9.0,-32.0,-18.0,10.0
2020-04-11,Japan,Kumamoto,-20.0,4.0,-1.0,-34.0,-14.0,9.0
2020-04-11,Japan,Kyoto,-32.0,3.0,-11.0,-55.0,-22.0,11.0
2020-04-11,Japan,Mie,-20.0,6.0,-12.0,-49.0,-14.0,9.0
2020-04-11,Japan,Miyagi,-30.0,3.0,30.0,-52.0,-20.0,10.0
2020-04-11,Japan,Miyazaki,-17.0,4.0,0.0,-36.0,-13.0,8.0
2020-04-11,Japan,Nagano,-27.0,0.0,4.0,-50.0,-16.0,10.0
2020-04-11,Japan,Nagasaki,-18.0,5.0,-6.0,-40.0,-13.0,8.0
2020-04-11,Japan,Nara,-17.0,12.0,5.0,-44.0,-19.0,9.0
2020-04-11,Japan,Niigata,-13.0,3.0,39.0,-42.0,-18.0,8.0
2020-04-11,Japan,Oita,-20.0,2.0,-9.0,-36.0,-16.0,9.0
2020-04-11,Japan,Okayama,-16.0,5.0,21.0,-41.0,-16.0,8.0
2020-04-11,Japan,Okinawa,-34.0,-6.0,-38.0,-54.0,-16.0,12.0
2020-04-11,Japan,Osaka,-40.0,3.0,3.0,-56.0,-28.0,13.0
2020-04-11,Japan,Saga,-18.0,1.0,-17.0,-42.0,-14.0,10.0
2020-04-11,Japan,Saitama,-29.0,6.0,14.0,-54.0,-26.0,13.0
2020-04-11,Japan,Shiga,-20.0,8.0,33.0,-48.0,-17.0,9.0
2020-04-11,Japan,Shimane,-21.0,7.0,-4.0,-31.0,-16.0,8.0
2020-04-11,Japan,Shizuoka,-26.0,5.0,0.0,-53.0,-18.0,10.0
2020-04-11,Japan,Tochigi,-26.0,1.0,0.0,-50.0,-16.0,10.0
2020-04-11,Japan,Tokushima,-18.0,6.0,13.0,-30.0,-11.0,7.0
2020-04-11,Japan,Tokyo,-52.0,1.0,-6.0,-59.0,-37.0,17.0
2020-04-11,Japan,Tottori,-19.0,9.0,2.0,-38.0,-14.0,7.0
2020-04-11,Japan,Toyama,-25.0,6.0,22.0,-42.0,-19.0,10.0
2020-04-11,Japan,Wakayama,-22.0,6.0,12.0,-39.0,-14.0,8.0
2020-04-11,Japan,Yamagata,-24.0,0.0,40.0,-45.0,-23.0,11.0
2020-04-11,Japan,Yamaguchi,-16.0,5.0,6.0,-33.0,-15.0,8.0
2020-04-11,Japan,Yamanashi,-26.0,-1.0,-18.0,-52.0,-17.0,11.0
2020-04-11,Nigeria,Total,-52.0,-35.0,-41.0,-48.0,-27.0,19.0
2020-04-11,Nigeria,Abia,-42.0,-17.0,-1.0,-35.0,-7.0,6.0
2020-04-11,Nigeria,Adamawa,-32.0,-11.0,,,-18.0,3.0
2020-04-11,Nigeria,Akwa Ibom,-55.0,-42.0,-51.0,-75.0,-30.0,24.0
2020-04-11,Nigeria,Anambra,-41.0,-44.0,-27.0,-50.0,-28.0,12.0
2020-04-11,Nigeria,Bauchi,3.0,-4.0,-9.0,,8.0,
2020-04-11,Nigeria,Bayelsa,-23.0,-6.0,1.0,,11.0,
2020-04-11,Nigeria,Benue,-25.0,-5.0,-46.0,,-14.0,4.0
2020-04-11,Nigeria,Borno,2.0,-11.0,-25.0,-15.0,-14.0,0.0
2020-04-11,Nigeria,Cross River,-23.0,-26.0,-18.0,-35.0,-8.0,15.0
2020-04-11,Nigeria,Delta,-57.0,-49.0,-29.0,-52.0,-27.0,22.0
2020-04-11,Nigeria,Ebonyi,-26.0,-20.0,,,-5.0,
2020-04-11,Nigeria,Edo,-47.0,-26.0,-15.0,-39.0,-15.0,12.0
2020-04-11,Nigeria,Ekiti,-50.0,-52.0,,-56.0,-9.0,7.0
2020-04-11,Nigeria,Enugu,-49.0,-32.0,-40.0,-42.0,-28.0,12.0
2020-04-11,Nigeria,Federal Capital Territory,-58.0,-36.0,-56.0,-79.0,-37.0,24.0
2020-04-11,Nigeria,Gombe,-14.0,-12.0,,,-8.0,
2020-04-11,Nigeria,Imo,-46.0,-37.0,-14.0,-52.0,-14.0,11.0
2020-04-11,Nigeria,Jigawa,-35.0,,,,4.0,
2020-04-11,Nigeria,Kaduna,-59.0,-41.0,-30.0,-48.0,-25.0,19.0
2020-04-11,Nigeria,Kano,-17.0,-15.0,-7.0,-25.0,-4.0,4.0
2020-04-11,Nigeria,Katsina,-2.0,-6.0,-9.0,,3.0,
2020-04-11,Nigeria,Kebbi,-12.0,,,,-4.0,
2020-04-11,Nigeria,Kogi,-37.0,-6.0,,,-4.0,-4.0
2020-04-11,Nigeria,Kwara,-71.0,-69.0,-32.0,-72.0,-40.0,24.0
2020-04-11,Nigeria,Lagos,-67.0,-50.0,-64.0,-51.0,-45.0,28.0
2020-04-11,Nigeria,Nasarawa,-36.0,-21.0,,,-19.0,18.0
2020-04-11,Nigeria,Niger,-22.0,-8.0,-28.0,,-9.0,7.0
2020-04-11,Nigeria,Ogun State,-31.0,-11.0,-23.0,-31.0,-23.0,17.0
2020-04-11,Nigeria,Ondo,-32.0,-28.0,-27.0,-14.0,-6.0,8.0
2020-04-11,Nigeria,Osun,-50.0,-41.0,-17.0,-48.0,-28.0,12.0
2020-04-11,Nigeria,Oyo,-39.0,-27.0,-25.0,-30.0,-15.0,12.0
2020-04-11,Nigeria,Plateau,-59.0,-51.0,-25.0,-65.0,-41.0,5.0
2020-04-11,Nigeria,Rivers,-29.0,-11.0,-14.0,-39.0,-7.0,13.0
2020-04-11,Nigeria,Sokoto,10.0,-25.0,,,-1.0,
2020-04-11,Nigeria,Taraba,-20.0,,,,-5.0,
2020-04-11,Nigeria,Yobe,-9.0,17.0,,,0.0,
2020-04-11,Nigeria,Zamfara,51.0,-57.0,-13.0,,10.0,
2020-04-11,South Korea,Total,-16.0,10.0,17.0,-13.0,-7.0,6.0
2020-04-11,Haiti,Total,-38.0,-25.0,-18.0,-57.0,-26.0,10.0
2020-04-11,Fiji,Total,-47.0,-29.0,-35.0,-55.0,-37.0,19.0
2020-04-11,Portugal,Total,-78.0,-40.0,-73.0,-77.0,-58.0,26.0
2020-04-11,Portugal,Aveiro District,-77.0,-38.0,-74.0,-80.0,-57.0,28.0
2020-04-11,Portugal,Azores,-76.0,-36.0,-57.0,-85.0,-48.0,28.0
2020-04-11,Portugal,Beja District,-81.0,-48.0,-63.0,,-45.0,25.0
2020-04-11,Portugal,Braga,-76.0,-35.0,-76.0,-70.0,-57.0,29.0
2020-04-11,Portugal,Bragança District,-79.0,-47.0,-50.0,-65.0,-54.0,18.0
2020-04-11,Portugal,Castelo Branco District,-76.0,-42.0,-66.0,-73.0,-52.0,29.0
2020-04-11,Portugal,Coimbra District,-77.0,-39.0,-83.0,-78.0,-54.0,26.0
2020-04-11,Portugal,Faro District,-79.0,-45.0,-75.0,-83.0,-57.0,25.0
2020-04-11,Portugal,Guarda District,-79.0,-43.0,-77.0,-81.0,-49.0,25.0
2020-04-11,Portugal,Leiria District,-79.0,-40.0,-81.0,-79.0,-55.0,27.0
2020-04-11,Portugal,Lisbon,-80.0,-41.0,-73.0,-79.0,-62.0,27.0
2020-04-11,Portugal,Madeira,-85.0,-50.0,-81.0,-78.0,-66.0,29.0
2020-04-11,Portugal,Portalegre District,-82.0,-48.0,-66.0,,-46.0,20.0
2020-04-11,Portugal,Porto District,-79.0,-38.0,-76.0,-77.0,-60.0,29.0
2020-04-11,Portugal,Santarém District,-79.0,-42.0,-68.0,-83.0,-50.0,24.0
2020-04-11,Portugal,Setubal,-77.0,-39.0,-65.0,-72.0,-59.0,26.0
2020-04-11,Portugal,Viana do Castelo District,-78.0,-50.0,-74.0,-72.0,-54.0,27.0
2020-04-11,Portugal,Vila Real District,-80.0,-48.0,-65.0,-63.0,-51.0,31.0
2020-04-11,Portugal,Viseu District,-76.0,-42.0,-56.0,-52.0,-52.0,24.0
2020-04-11,Portugal,Évora District,-80.0,-46.0,-80.0,-85.0,-52.0,31.0
2020-04-11,Peru,Total,-81.0,-51.0,-72.0,-81.0,-67.0,34.0
2020-04-11,Peru,Amazonas,-84.0,-81.0,-57.0,-73.0,-37.0,
2020-04-11,Peru,Ancash,-77.0,-50.0,-61.0,-86.0,-58.0,30.0
2020-04-11,Peru,Apurimac,-69.0,-50.0,-62.0,-70.0,-46.0,9.0
2020-04-11,Peru,Arequipa,-79.0,-54.0,-68.0,-73.0,-66.0,35.0
2020-04-11,Peru,Ayacucho,-70.0,-34.0,-64.0,-85.0,-51.0,31.0
2020-04-11,Peru,Cajamarca,-73.0,-43.0,-64.0,-85.0,-55.0,30.0
2020-04-11,Peru,Callao Region,-75.0,-48.0,-71.0,-90.0,-70.0,34.0
2020-04-11,Peru,Cusco,-84.0,-63.0,-72.0,-84.0,-61.0,37.0
2020-04-11,Peru,Huancavelica,-78.0,,-49.0,-69.0,-32.0,
2020-04-11,Peru,Huanuco,-76.0,-53.0,-67.0,-83.0,-53.0,29.0
2020-04-11,Peru,Ica,-74.0,-40.0,-70.0,-88.0,-58.0,32.0
2020-04-11,Peru,Junin,-76.0,-52.0,-58.0,-81.0,-58.0,33.0
2020-04-11,Peru,La Libertad,-82.0,-47.0,-69.0,-81.0,-64.0,33.0
2020-04-11,Peru,Lambayeque,-82.0,-59.0,-68.0,-89.0,-66.0,32.0
2020-04-11,Peru,Lima Region,-75.0,-51.0,-73.0,-85.0,-51.0,29.0
2020-04-11,Peru,Loreto,-81.0,-58.0,-69.0,-69.0,-57.0,31.0
2020-04-11,Peru,Madre de Dios,-64.0,-41.0,-64.0,-60.0,-45.0,0.0
2020-04-11,Peru,Metropolitan Municipality of Lima,-84.0,-51.0,-80.0,-81.0,-74.0,37.0
2020-04-11,Peru,Moquegua,-65.0,-50.0,-70.0,-90.0,-50.0,33.0
2020-04-11,Peru,Pasco,-73.0,-53.0,-48.0,-79.0,-41.0,
2020-04-11,Peru,Piura,-76.0,-52.0,-66.0,-84.0,-58.0,30.0
2020-04-11,Peru,Puno,-71.0,-52.0,-56.0,-75.0,-52.0,31.0
2020-04-11,Peru,San Martin,-74.0,-40.0,-55.0,-78.0,-54.0,28.0
2020-04-11,Peru,Tacna,-81.0,-51.0,-74.0,-83.0,-64.0,34.0
2020-04-11,Peru,Tumbes,-69.0,-47.0,-70.0,-87.0,-57.0,10.0
2020-04-11,Peru,Ucayali,-67.0,-7.0,-55.0,-84.0,-53.0,28.0
2020-04-11,Thailand,Total,-51.0,-21.0,-57.0,-63.0,-22.0,17.0
2020-04-11,Chile,Total,-75.0,-51.0,-74.0,-67.0,-56.0,26.0
2020-04-11,Chile,Antofagasta,-62.0,-47.0,-69.0,-58.0,-43.0,21.0
2020-04-11,Chile,Araucania,-86.0,-70.0,-78.0,-85.0,-61.0,31.0
2020-04-11,Chile,Arica y Parinacota,-73.0,-41.0,-76.0,-66.0,-50.0,23.0
2020-04-11,Chile,Atacama,-64.0,-43.0,-63.0,-75.0,-37.0,24.0
2020-04-11,Chile,Aysén,-75.0,-44.0,-73.0,-88.0,-45.0,13.0
2020-04-11,Chile,Bio Bio,-78.0,-55.0,-77.0,-76.0,-58.0,29.0
2020-04-11,Chile,Coquimbo,-79.0,-59.0,-81.0,-73.0,-51.0,24.0
2020-04-11,Chile,Los Lagos,-77.0,-55.0,-71.0,-69.0,-56.0,26.0
2020-04-11,Chile,Los Ríos,-80.0,-56.0,-79.0,-71.0,-54.0,26.0
2020-04-11,Chile,Magallanes and Chilean Antarctica,-87.0,-75.0,-82.0,-87.0,-68.0,25.0
2020-04-11,Chile,Maule,-73.0,-52.0,-71.0,-65.0,-50.0,27.0
2020-04-11,Chile,O'Higgins,-69.0,-49.0,-69.0,-61.0,-49.0,25.0
2020-04-11,Chile,Santiago Metropolitan Region,-75.0,-43.0,-64.0,-66.0,-59.0,27.0
2020-04-11,Chile,Tarapacá,-74.0,-45.0,-78.0,-58.0,-49.0,25.0
2020-04-11,Chile,Valparaíso,-75.0,-58.0,-82.0,-68.0,-52.0,24.0
2020-04-11,Chile,Ñuble,-83.0,-73.0,-73.0,-91.0,-71.0,17.0
2020-04-11,Pakistan,Total,-65.0,-47.0,-36.0,-55.0,-48.0,19.0
2020-04-11,Uganda,Total,-68.0,-51.0,-20.0,-70.0,-49.0,30.0
2020-04-11,Afghanistan,Total,-46.0,-32.0,-12.0,-50.0,-38.0,16.0
2020-04-11,North Macedonia,Total,-95.0,-95.0,-79.0,-93.0,-82.0,28.0
2020-04-11,Egypt,Total,-67.0,-18.0,-42.0,-62.0,-45.0,16.0
2020-04-11,Egypt,Al Qalyubia Governorate,-56.0,-8.0,-35.0,-48.0,-46.0,17.0
2020-04-11,Egypt,Alexandria Governorate,-69.0,-21.0,-41.0,-60.0,-46.0,18.0
2020-04-11,Egypt,Ash Sharqia Governorate,-51.0,1.0,-34.0,-48.0,-38.0,14.0
2020-04-11,Egypt,Assiut Governorate,-61.0,-15.0,-43.0,-50.0,-37.0,13.0
2020-04-11,Egypt,Aswan Governorate,-64.0,-32.0,5.0,-69.0,-36.0,15.0
2020-04-11,Egypt,Beni Suef Governorate,-54.0,-2.0,-64.0,-53.0,-39.0,14.0
2020-04-11,Egypt,Cairo Governorate,-75.0,-28.0,-56.0,-65.0,-51.0,18.0
2020-04-11,Egypt,Dakahlia Governorate,-58.0,-7.0,4.0,-55.0,-44.0,13.0
2020-04-11,Egypt,Damietta Governorate,-62.0,-24.0,-54.0,,-51.0,17.0
2020-04-11,Egypt,El Beheira Governorate,-53.0,13.0,-18.0,-48.0,-37.0,14.0
2020-04-11,Egypt,Faiyum Governorate,-51.0,6.0,-42.0,,-38.0,14.0
2020-04-11,Egypt,Gharbia Governorate,-60.0,-14.0,-60.0,-64.0,-45.0,15.0
2020-04-11,Egypt,Giza Governorate,-71.0,-18.0,-58.0,-58.0,-48.0,18.0
2020-04-11,Egypt,Ismailia Governorate,-64.0,-18.0,-43.0,-51.0,-43.0,16.0
2020-04-11,Egypt,Kafr El Sheikh Governorate,-49.0,1.0,-37.0,-62.0,-38.0,12.0
2020-04-11,Egypt,Luxor Governorate,-59.0,-27.0,-60.0,-91.0,-37.0,15.0
2020-04-11,Egypt,Matrouh Governorate,-44.0,-8.0,36.0,,-32.0,5.0
2020-04-11,Egypt,Menia Governorate,-53.0,8.0,-52.0,-53.0,-38.0,13.0
2020-04-11,Egypt,Menofia Governorate,-56.0,7.0,-32.0,-53.0,-39.0,15.0
2020-04-11,Egypt,New Valley Governorate,-2.0,,,,-25.0,
2020-04-11,Egypt,North Sinai Governorate,-8.0,,,,-32.0,
2020-04-11,Egypt,Port Said Governorate,-68.0,-22.0,-51.0,-63.0,-49.0,21.0
2020-04-11,Egypt,Qena Governorate,-58.0,10.0,,-55.0,-38.0,13.0
2020-04-11,Egypt,Red Sea Governorate,-79.0,-38.0,-78.0,-86.0,-52.0,23.0
2020-04-11,Egypt,Sohag Governorate,-57.0,5.0,-35.0,-62.0,-37.0,12.0
2020-04-11,Egypt,South Sinai Governorate,-86.0,-69.0,-74.0,-89.0,-48.0,18.0
2020-04-11,Egypt,Suez Governorate,-55.0,19.0,42.0,,-34.0,15.0
2020-04-11,Nepal,Total,-77.0,-68.0,-55.0,-71.0,-50.0,21.0
2020-04-11,Kazakhstan,Total,-58.0,-36.0,-28.0,-43.0,-44.0,14.0
2020-04-11,El Salvador,Total,-84.0,-66.0,-76.0,-80.0,-72.0,33.0
2020-04-11,Switzerland,Total,-77.0,11.0,27.0,-47.0,-41.0,15.0
2020-04-11,Switzerland,Aargau,-74.0,19.0,99.0,-32.0,-36.0,15.0
2020-04-11,Switzerland,Appenzell Ausserrhoden,-62.0,13.0,,-21.0,-33.0,
2020-04-11,Switzerland,Appenzell Innerrhoden,-80.0,,,,-84.0,
2020-04-11,Switzerland,Basel City,-83.0,3.0,2.0,-63.0,-37.0,21.0
2020-04-11,Switzerland,Basel-Landschaft,-74.0,20.0,110.0,-33.0,-37.0,20.0
2020-04-11,Switzerland,Canton of Bern,-76.0,10.0,25.0,-50.0,-36.0,14.0
2020-04-11,Switzerland,Canton of Zug,-68.0,46.0,,-40.0,-44.0,22.0
2020-04-11,Switzerland,Fribourg,-74.0,20.0,48.0,-37.0,-41.0,17.0
2020-04-11,Switzerland,Geneva,-80.0,-8.0,12.0,-74.0,-49.0,19.0
2020-04-11,Switzerland,Glarus,-87.0,-6.0,,5.0,-35.0,
2020-04-11,Switzerland,Grisons,-85.0,-15.0,-35.0,-65.0,-49.0,14.0
2020-04-11,Switzerland,Jura,-82.0,12.0,,-34.0,-40.0,14.0
2020-04-11,Switzerland,Lucerne,-73.0,24.0,13.0,-47.0,-39.0,15.0
2020-04-11,Switzerland,Neuchâtel,-70.0,8.0,-18.0,-37.0,-47.0,23.0
