Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-03-29,Wisconsin,Fond du Lac County,-54.0,-36.0,-13.0,-21.0,-31.0,12.0
2020-03-29,Wisconsin,Forest County,-84.0,,,,-40.0,
2020-03-29,Wisconsin,Grant County,-47.0,-24.0,,,-27.0,19.0
2020-03-29,Wisconsin,Green County,-53.0,-22.0,,,-31.0,22.0
2020-03-29,Wisconsin,Green Lake County,-36.0,-22.0,,,-25.0,
2020-03-29,Wisconsin,Iowa County,-54.0,-44.0,,,-35.0,2.0
2020-03-29,Wisconsin,Iron County,-86.0,,,,-42.0,
2020-03-29,Wisconsin,Jackson County,-50.0,-19.0,,-12.0,-38.0,
2020-03-29,Wisconsin,Jefferson County,-52.0,-28.0,-11.0,-62.0,-30.0,14.0
2020-03-29,Wisconsin,Juneau County,-64.0,-33.0,,-29.0,-32.0,13.0
2020-03-29,Wisconsin,Kenosha County,-61.0,-33.0,-23.0,-56.0,-34.0,12.0
2020-03-29,Wisconsin,Kewaunee County,-57.0,-17.0,,,-23.0,
2020-03-29,Wisconsin,La Crosse County,-56.0,-28.0,-4.0,-38.0,-35.0,13.0
2020-03-29,Wisconsin,Lafayette County,-85.0,-7.0,,,-22.0,
2020-03-29,Wisconsin,Langlade County,-46.0,-30.0,,,-24.0,
2020-03-29,Wisconsin,Lincoln County,-50.0,-36.0,,,-32.0,13.0
2020-03-29,Wisconsin,Manitowoc County,-51.0,-19.0,11.0,,-21.0,15.0
2020-03-29,Wisconsin,Marathon County,-54.0,-32.0,-50.0,,-32.0,13.0
2020-03-29,Wisconsin,Marinette County,-49.0,-25.0,-15.0,,-25.0,15.0
2020-03-29,Wisconsin,Marquette County,-65.0,-25.0,,,-27.0,
2020-03-29,Wisconsin,Milwaukee County,-55.0,-28.0,-9.0,-57.0,-38.0,13.0
2020-03-29,Wisconsin,Monroe County,-46.0,-33.0,,-17.0,-26.0,19.0
2020-03-29,Wisconsin,Oconto County,-69.0,-22.0,-58.0,,-25.0,16.0
2020-03-29,Wisconsin,Oneida County,-54.0,-47.0,-50.0,,-32.0,17.0
2020-03-29,Wisconsin,Outagamie County,-61.0,-35.0,-41.0,-62.0,-33.0,13.0
2020-03-29,Wisconsin,Ozaukee County,-59.0,-35.0,11.0,,-37.0,27.0
2020-03-29,Wisconsin,Pepin County,-64.0,,,,-29.0,
2020-03-29,Wisconsin,Pierce County,-73.0,-21.0,,,-35.0,23.0
2020-03-29,Wisconsin,Polk County,-43.0,-26.0,-33.0,,-33.0,21.0
2020-03-29,Wisconsin,Portage County,-52.0,-34.0,-18.0,,-38.0,22.0
2020-03-29,Wisconsin,Price County,-67.0,-31.0,,,-33.0,
2020-03-29,Wisconsin,Racine County,-52.0,-28.0,-11.0,-37.0,-32.0,12.0
2020-03-29,Wisconsin,Richland County,-44.0,,,,-25.0,
2020-03-29,Wisconsin,Rock County,-52.0,-30.0,-15.0,-36.0,-34.0,11.0
2020-03-29,Wisconsin,Rusk County,-49.0,-39.0,,,-25.0,
2020-03-29,Wisconsin,Sauk County,-66.0,-29.0,-30.0,-50.0,-48.0,22.0
2020-03-29,Wisconsin,Sawyer County,-45.0,-37.0,,,-43.0,
2020-03-29,Wisconsin,Shawano County,-48.0,-35.0,,,-33.0,19.0
2020-03-29,Wisconsin,Sheboygan County,-47.0,-28.0,4.0,-23.0,-26.0,11.0
2020-03-29,Wisconsin,St. Croix County,-53.0,-35.0,-21.0,-39.0,-34.0,24.0
2020-03-29,Wisconsin,Taylor County,-50.0,-21.0,,,-2.0,
2020-03-29,Wisconsin,Trempealeau County,-59.0,-28.0,,,-26.0,15.0
2020-03-29,Wisconsin,Vernon County,-54.0,-28.0,,,-35.0,4.0
2020-03-29,Wisconsin,Vilas County,-83.0,-28.0,-46.0,,-51.0,
2020-03-29,Wisconsin,Walworth County,-49.0,-28.0,-33.0,,-39.0,12.0
2020-03-29,Wisconsin,Washburn County,-37.0,-59.0,,,-39.0,
2020-03-29,Wisconsin,Washington County,-49.0,-29.0,-22.0,-31.0,-36.0,13.0
2020-03-29,Wisconsin,Waukesha County,-58.0,-35.0,-23.0,-44.0,-40.0,14.0
2020-03-29,Wisconsin,Waupaca County,-50.0,-26.0,-25.0,,-24.0,19.0
2020-03-29,Wisconsin,Waushara County,-56.0,-1.0,,,-35.0,4.0
2020-03-29,Wisconsin,Winnebago County,-54.0,-32.0,-11.0,-41.0,-32.0,13.0
2020-03-29,Wisconsin,Wood County,-43.0,-31.0,,,-31.0,15.0
2020-03-29,Wyoming,Total,-37.0,-13.0,29.0,-14.0,-29.0,8.0
2020-03-29,Wyoming,Albany County,-42.0,-27.0,-4.0,1.0,-29.0,16.0
2020-03-29,Wyoming,Big Horn County,-35.0,-7.0,,,-29.0,
2020-03-29,Wyoming,Campbell County,-32.0,-2.0,,-7.0,-22.0,17.0
2020-03-29,Wyoming,Carbon County,-30.0,-14.0,,-15.0,-35.0,
2020-03-29,Wyoming,Converse County,-42.0,-3.0,,-35.0,-22.0,
2020-03-29,Wyoming,Crook County,,,,,-38.0,
2020-03-29,Wyoming,Fremont County,-31.0,-17.0,,,-27.0,15.0
2020-03-29,Wyoming,Goshen County,-24.0,-17.0,,,-26.0,
2020-03-29,Wyoming,Hot Springs County,-67.0,-22.0,-56.0,,,
2020-03-29,Wyoming,Johnson County,-38.0,-2.0,,,-30.0,
2020-03-29,Wyoming,Laramie County,-39.0,-20.0,26.0,-16.0,-28.0,10.0
2020-03-29,Wyoming,Lincoln County,-30.0,-5.0,,,-35.0,
2020-03-29,Wyoming,Natrona County,-36.0,-8.0,64.0,-29.0,-29.0,9.0
2020-03-29,Wyoming,Park County,-35.0,10.0,,,-31.0,5.0
2020-03-29,Wyoming,Platte County,-35.0,-5.0,,-43.0,-31.0,
2020-03-29,Wyoming,Sheridan County,-34.0,7.0,,,-26.0,13.0
2020-03-29,Wyoming,Sublette County,-70.0,-24.0,,,-36.0,
2020-03-29,Wyoming,Sweetwater County,-33.0,-9.0,,6.0,-22.0,15.0
2020-03-29,Wyoming,Teton County,-83.0,-50.0,-57.0,-80.0,-70.0,
2020-03-29,Wyoming,Uinta County,-29.0,2.0,,1.0,-18.0,
2020-03-29,Wyoming,Washakie County,-17.0,-7.0,,,-32.0,
2020-03-29,Wyoming,Weston County,-57.0,-24.0,,,-34.0,
